id,name,name_cs
3202,"Beans, Dry, Small Red, 374 (0% moisture)","Fazole, suché, malé červené, 374 (0% vlhkost)"
3182,"Beans, Dry, Small Red, 376 (0% moisture)","Fazole, suché, malé červené, 376 (0% vlhkost)"
3162,"Beans, Dry, Small Red, 400 (0% moisture)","Fazole, suché, malé červené, 400 (0% vlhkost)"
3208,"Beans, Dry, Small Red, 403 (0% moisture)","Fazole, suché, malé červené, 403 (0% vlhkost)"
3196,"Beans, Dry, Small Red, 405 (0% moisture)","Fazole, suché, malé červené, 405 (0% vlhkost)"
3176,"Beans, Dry, Small Red, 409 (0% moisture)","Fazole, suché, malé červené, 409 (0% vlhkost)"
3174,"Beans, Dry, Small Red, 417 (0% moisture)","Fazole, suché, malé červené, 417 (0% vlhkost)"
3178,"Beans, Dry, Small Red, 419 (0% moisture)","Fazole, suché, malé červené, 419 (0% vlhkost)"
3166,"Beans, Dry, Small Red, 431 (0% moisture)","Fazole, suché, malé červené, 431 (0% vlhkost)"
3214,"Beans, Dry, Small Red, 439 (0% moisture)","Fazole, suché, malé červené, 439 (0% vlhkost)"
3164,"Beans, Dry, Small Red, 470 (0% moisture)","Fazole, suché, malé červené, 470 (0% vlhkost)"
3218,"Beans, Dry, Small Red, 471 (0% moisture)","Fazole, suché, malé červené, 471 (0% vlhkost)"
3194,"Beans, Dry, Small Red, 473 (0% moisture)","Fazole, suché, malé červené, 473 (0% vlhkost)"
3198,"Beans, Dry, Small Red, 487 (0% moisture)","Fazole, suché, malé červené, 487 (0% vlhkost)"
3192,"Beans, Dry, Small Red, 488 (0% moisture)","Fazole, suché, malé červené, 488 (0% vlhkost)"
3184,"Beans, Dry, Small Red, 491 (0% moisture)","Fazole, suché, malé červené, 491 (0% vlhkost)"
3212,"Beans, Dry, Small Red, 493 (0% moisture)","Fazole, suché, malé červené, 493 (0% vlhkost)"
3172,"Beans, Dry, Small Red, 500 (0% moisture)","Fazole, suché, malé červené, 500 (0% vlhkost)"
3168,"Beans, Dry, Small Red, 505 (0% moisture)","Fazole, suché, malé červené, 505 (0% vlhkost)"
3200,"Beans, Dry, Small Red, 508 (0% moisture)","Fazole, suché, malé červené, 508 (0% vlhkost)"
3170,"Beans, Dry, Small Red, 509 (0% moisture)","Fazole, suché, malé červené, 509 (0% vlhkost)"
3190,"Beans, Dry, Small Red, 606 (0% moisture)","Fazole, suché, malé červené, 606 (0% vlhkost)"
3211,"Beans, Dry, Small Red, 635 (0% moisture)","Fazole, suché, malé červené, 635 (0% vlhkost)"
3199,"Beans, Dry, Small Red, 646 (0% moisture)","Fazole, suché, malé červené, 646 (0% vlhkost)"
3207,"Beans, Dry, Small Red, 649 (0% moisture)","Fazole, suché, malé červené, 649 (0% vlhkost)"
3201,"Beans, Dry, Small Red, 670 (0% moisture)","Fazole, suché, malé červené, 670 (0% vlhkost)"
3185,"Beans, Dry, Small Red, 673 (0% moisture)","Fazole, suché, malé červené, 673 (0% vlhkost)"
3175,"Beans, Dry, Small Red, 674 (0% moisture)","Fazole, suché, malé červené, 674 (0% vlhkost)"
3183,"Beans, Dry, Small Red, 685 (0% moisture)","Fazole, suché, malé červené, 685 (0% vlhkost)"
3171,"Beans, Dry, Small Red, 690 (0% moisture)","Fazole, suché, malé červené, 690 (0% vlhkost)"
3181,"Beans, Dry, Small Red, 698 (0% moisture)","Fazole, suché, malé červené, 698 (0% vlhkost)"
3221,"Beans, Dry, Small Red, 703 (0% moisture)","Fazole, suché, malé červené, 703 (0% vlhkost)"
3193,"Beans, Dry, Small Red, 722 (0% moisture)","Fazole, suché, malé červené, 722 (0% vlhkost)"
3169,"Beans, Dry, Small Red, 731 (0% moisture)","Fazole, suché, malé červené, 731 (0% vlhkost)"
3203,"Beans, Dry, Small Red, 746 (0% moisture)","Fazole, suché, malé červené, 746 (0% vlhkost)"
3197,"Beans, Dry, Small Red, 755 (0% moisture)","Fazole, suché, malé červené, 755 (0% vlhkost)"
3219,"Beans, Dry, Small Red, 757 (0% moisture)","Fazole, suché, malé červené, 757 (0% vlhkost)"
3209,"Beans, Dry, Small Red, 759 (0% moisture)","Fazole, suché, malé červené, 759 (vlhkost 0 %)"
3187,"Beans, Dry, Small Red, 760 (0% moisture)","Fazole, suché, malé červené, 760 (0% vlhkost)"
3173,"Beans, Dry, Small Red, 769 (0% moisture)","Fazole, suché, malé červené, 769 (0% vlhkost)"
3163,"Beans, Dry, Small Red, 772 (0% moisture)","Fazole, suché, malé červené, 772 (0% vlhkost)"
3215,"Beans, Dry, Small Red, 774 (0% moisture)","Fazole, suché, malé červené, 774 (0% vlhkost)"
3217,"Beans, Dry, Small Red, 785 (0% moisture)","Fazole, suché, malé červené, 785 (0% vlhkost)"
3205,"Beans, Dry, Small Red, 786 (0% moisture)","Fazole, suché, malé červené, 786 (0% vlhkost)"
3191,"Beans, Dry, Small Red, 797 (0% moisture)","Fazole, suché, malé červené, 797 (0% vlhkost)"
3165,"Beans, Dry, Small Red, 798 (0% moisture)","Fazole, suché, malé červené, 798 (0% vlhkost)"
3179,"Beans, Dry, Small Red, 799 (0% moisture)","Fazole, suché, malé červené, 799 (0% vlhkost)"
3195,"Beans, Dry, Small Red, 804 (0% moisture)","Fazole, suché, malé červené, 804 (0% vlhkost)"
3177,"Beans, Dry, Small Red, 806 (0% moisture)","Fazole, suché, malé červené, 806 (0% vlhkost)"
3213,"Beans, Dry, Small Red, 811 (0% moisture)","Fazole, suché, malé červené, 811 (0% vlhkost)"
3167,"Beans, Dry, Small Red, 813 (0% moisture)","Fazole, suché, malé červené, 813 (0% vlhkost)"
3375,"Beans, Dry, Small White (0% moisture)","Fazole, suché, malé bílé (0% vlhkost)"
3361,"Beans, Dry, Small White, 11F-8057 (0% moisture)","Fazole, suché, malé bílé, 11F-8057 (0% vlhkost)"
3362,"Beans, Dry, Small White, 11F-8160 (0% moisture)","Fazole, suché, malé bílé, 11F-8160 (0% vlhkost)"
3363,"Beans, Dry, Small White, 239 (0% moisture)","Fazole, suché, malé bílé, 239 (0% vlhkost)"
3367,"Beans, Dry, Small White, 265 (0% moisture)","Fazole, suché, malé bílé, 265 (0% vlhkost)"
3365,"Beans, Dry, Small White, 272 (0% moisture)","Fazole, suché, malé bílé, 272 (0% vlhkost)"
3373,"Beans, Dry, Small White, 275 (0% moisture)","Fazole, suché, malé bílé, 275 (vlhkost 0 %)"
3371,"Beans, Dry, Small White, 285 (0% moisture)","Fazole, suché, malé bílé, 285 (0% vlhkost)"
3369,"Beans, Dry, Small White, 309 (0% moisture)","Fazole, suché, malé bílé, 309 (0% vlhkost)"
3368,"Beans, Dry, Small White, 527 (0% moisture)","Fazole, suché, malé bílé, 527 (0% vlhkost)"
3372,"Beans, Dry, Small White, 544 (0% moisture)","Fazole, suché, malé bílé, 544 (0% vlhkost)"
3370,"Beans, Dry, Small White, 549 (0% moisture)","Fazole, suché, malé bílé, 549 (vlhkost 0 %)"
3374,"Beans, Dry, Small White, 564 (0% moisture)","Fazole, suché, malé bílé, 564 (0% vlhkost)"
3364,"Beans, Dry, Small White, 571 (0% moisture)","Fazole, suché, malé bílé, 571 (0% vlhkost)"
3366,"Beans, Dry, Small White, 618 (0% moisture)","Fazole, suché, malé bílé, 618 (0% vlhkost)"
2890,"Beans, Dry, Tan (0% moisture)","Fazole, suché, hnědé (0 % vlhkosti)"
2882,"Beans, Dry, Tan, 11F-8005 (0% moisture)","Fazole, suché, hnědé, 11F-8005 (0% vlhkost)"
2884,"Beans, Dry, Tan, 11F-8042 (0% moisture)","Fazole, suché, hnědé, 11F-8042 (0% vlhkost)"
2885,"Beans, Dry, Tan, 11F-8148 (0% moisture)","Fazole, suché, hnědé, 11F-8148 (0% vlhkost)"
2883,"Beans, Dry, Tan, 11F-8175 (0% moisture)","Fazole, suché, hnědé, 11F-8175 (0% vlhkost)"
2888,"Beans, Dry, Tan, 231 (0% moisture)","Fazole, suché, hnědé, 231 (0% vlhkost)"
2886,"Beans, Dry, Tan, 302 (0% moisture)","Fazole, suché, hnědé, 302 (0% vlhkost)"
2887,"Beans, Dry, Tan, 540 (0% moisture)","Fazole, suché, hnědé, 540 (0% vlhkost)"
2889,"Beans, Dry, Tan, 577 (0% moisture)","Fazole, suché, hnědé, 577 (0% vlhkost)"
7940,"beans, great northern, canned, sodium added","fazole, velké severní, konzervy, přidaný sodík"
7835,"Beans, great northern, canned, sodium added, drained and rinsed","Fazole, skvělé severní, konzervované, přidaný sodík, scezené a propláchnuté"
7900,"beans, kidney, dark red, canned, sodium added, sugar added","fazole, ledvinka, tmavě červená, konzerva, přidaný sodík, přidaný cukr"
7830,"Beans, kidney, dark red, canned, sodium added, sugar added, drained and rinsed","Fazole, ledvinka, tmavě červená, konzerva, přidaný sodík, přidaný cukr, scezené a propláchnuté"
7908,"beans, kidney, light red, canned, sodium added, sugar added","fazole, ledvinka, světle červená, konzerva, přidaný sodík, přidaný cukr"
7831,"Beans, kidney, light red, canned, sodium added, sugar added, drained and rinsed","Fazole, ledvinka, světle červená, konzerva, přidaný sodík, přidaný cukr, scezené a propláchnuté"
7876,"beans, navy, canned, sodium added","fazole, námořnictvo, konzervy, přidaný sodík"
7827,"Beans, navy, canned, sodium added, drained and rinsed","Fazole, námořnictvo, konzervy, přidán sodík, scezené a propláchnuté"
7924,"beans, pinto, canned, sodium added","fazole, pinto, konzervy, přidaný sodík"
7833,"Beans, pinto, canned, sodium added, drained and rinsed","Fazole, pinto, konzerva, sodík přidán, scezen a propláchnut"
319,Beans snap canned drained,Fazole snap konzervy okapané
326,"Beans, snap, canned, drained - NFY1211YP","Fazole, lusk, konzerva, okapaná - NFY1211YP"
328,"Beans, snap, canned, drained - NFY1211YW","Fazole, lusk, konzerva, okapaná - NFY1211YW"
324,"Beans, snap, canned, drained - NFY1211Z2","Fazole, lusk, konzerva, okapaná - NFY1211Z2"
320,"Beans, snap, canned, drained - NFY1211Z9","Fazole, lusk, konzerva, okapaná - NFY1211Z9"
330,"Beans, snap, canned, drained - NFY1211ZF","Fazole, lusk, konzerva, okapaná - NFY1211ZF"
322,"Beans, snap, canned, drained - NFY1211ZM","Fazole, lusk, konzerva, okapaná - NFY1211ZM"
342,"Beans, snap, canned, drained - NFY1211ZS","Fazole, lusk, konzerva, okapaná - NFY1211ZS"
332,"Beans, snap, canned, drained - NFY1211ZZ","Fazole, lusk, konzerva, okapaná - NFY1211ZZ"
340,"Beans, snap, canned, drained - NFY121205","Fazole, lusk, konzerva, okapaná - NFY121205"
336,"Beans, snap, canned, drained - NFY12120C","Fazole, lusk, konzerva, okapaná - NFY12120C"
334,"Beans, snap, canned, drained - NFY12120I","Fazole, lusk, konzerva, okapaná - NFY12120I"
338,"Beans, snap, canned, drained - NFY12120P","Fazole, lusk, konzerva, okapaná - NFY12120P"
343,"Beans, snap, green, canned, regular pack, drained solids","Fazole, lusk, zelené, konzervované, běžné balení, odkapané pevné látky"
6460,"Beans, snap, green, raw","Fazole, lusk, zelené, syrové"
783,"BEEF BREAKFAST SAUSAGE, BANQUET BROWN N SERVE SAUSAGE LINKS","HOVĚZÍ SNÍDANĚ KLOBÁK, BANKET HNĚDÁ N PODÁVEJTE KLOBÁBU ODKAZY"
794,"BEEF BREAKFAST SAUSAGE, BANQUET BROWN N SERVE SAUSAGE LINKS, MAPLE FLAVOR","HOVĚZÍ SNÍDANĚ KLOBÁSKA, BANQUET HNĚDÁ N PODÁVEJTE KLOBÁSOVÉ ODKAZY, PŘÍCHUŤ JAVOR"
785,"BEEF BREAKFAST SAUSAGE, ECKRICH SAUSAGE LINKS","HOVĚZÍ SNÍDANĚ KLOBÁSKA, ODKAZY NA KLOBÁBU ECKRICH"
8087,"beef, chuck, roast, boneless","hovězí maso, sklíčidlo, pečeně, bez kostí"
8066,"Beef, chuck, roast, boneless, choice, raw","Hovězí maso, sklíčidlo, pečeně, bez kostí, výběr, syrové"
8091,"beef, flank steak","hovězí maso, flank steak"
8067,"Beef, flank, steak, boneless, choice, raw","Hovězí maso, bok, steak, vykostěné, výběr, syrové"
7426,"Beef, ground, 80% lean, 20% fat, raw","Hovězí maso, mleté, 80 % libové, 20 % tuku, syrové"
7414,"Beef, ground, 80% lean meat / 20% fat, raw","Hovězí maso, mleté, 80 % libového masa / 20 % tuku, syrové"
7419,"Beef, ground, 90% lean, 10% fat, raw","Hovězí maso, mleté, 90 % libové, 10 % tuku, syrové"
7413,"Beef, ground, 90% lean meat / 10% fat, raw","Hovězí maso, mleté, 90% libové maso / 10% tuk, syrové"
7431,"Beef, ground, grass-fed, 80% lean, 20% fat, raw","Hovězí maso, mleté, krmené trávou, 80 % libové, 20 % tuku, syrové"
7418,"Beef, ground, grass-fed, 90% lean, 10% fat, raw","Hovězí maso, mleté, krmené trávou, 90 % libové, 10 % tuku, syrové"
2604,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted","Hovězí maso, hřbet, svíčková pečeně, pouze oddělitelné libové, vykostěné, upravené na 0"" tuku, výběr, vařené, pečené"
2590,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw","Hovězí maso, hřbet, steak z hřbetu, vykostěné, lip-on, oddělitelné pouze libové, upravené na 1/8"" tuku, výběr, syrové"
8080,"beef, ribeye steak, boneless","hovězí maso, ribeye steak, bez kostí"
8064,"Beef, ribeye, steak, boneless, choice, raw","Hovězí maso, ribeye, steak, vykostěné, výběr, syrové"
2605,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw","Hovězí maso, kulaté, kulaté oko, vykostěné, pouze libové oddělitelné, upravené na 0"" tuku, výběrové, syrové"
8065,"Beef, round, top round, boneless, choice, raw","Hovězí maso, kulaté, vrchní kulaté, bez kostí, výběr, syrové"
2619,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw","Hovězí maso, kulaté, horní kulatá pečeně, vykostěné, pouze libové oddělitelné, upravené na 0"" tuku, výběrové, syrové"
9631,"Beef, short loin (NY strip steak), raw","Hovězí maso, short loin (NY strip steak), syrové"
2660,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw","Hovězí maso, krátký hřbet, porterhouse steak, pouze oddělitelné libové maso, upravené na 1/8"" tuku, výběr, syrové"
2646,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled","Hovězí maso, krátký hřbet, t-bone steak, odkostěné, pouze libové oddělitelné, upravené na 1/8"" tuku, výběr, vařené, grilované"
9632,"Beef, tenderloin steak, raw","Hovězí maso, steak ze svíčkové, syrové"
8085,"beef, top round, boneless","hovězí maso, vrchní kulaté, bez kostí"
9633,"Beef, top sirloin steak, raw","Hovězí maso, vrchní svíčková, syrové"
8546,"Beets, raw","Řepa, syrová"
9630,"Bison, ground, raw","Bison, mletý, syrový"
9640,"Blackberries, raw","Ostružiny, syrové"
7834,"Blackeye pea, canned, sodium added, drained and rinsed","Hrach černý, konzervovaný, přidán sodík, scezen a propláchnut"
7860,"blackeye pea, dry","černooký hrášek, suchý"
7825,"Blackeye pea, dry","Hrášek černooký, suchý"
6412,"blueberries, fresh, raw","borůvky, čerstvé, syrové"
6344,"Blueberries, raw","Borůvky, syrové"
8585,"Bok choy, regular (not baby), raw","Bok choy, pravidelný (ne dětský), syrový"
109,Brambora,Brambora
7506,"brazil nuts, raw","para ořechy, syrové"
1141,"Bread, white, commercially prepared","Chléb, bílý, komerčně připravený"
2688,"Bread, whole-wheat, commercially prepared","Chléb, celozrnný, komerčně připravený"
367,"Broccoli, Cooked, Region 2, n/a, Yes, Fiber - NFY01049U","Brokolice, vařená, oblast 2, neuvádí se, Ano, vláknina – NFY01049U"
366,"Broccoli, Cooked, Region 2, n/a, Yes, Minerals - NFY01049P","Brokolice, vařená, oblast 2, neuvádí se, Ano, minerály – NFY01049P"
365,"Broccoli, Cooked, Region 2, n/a, Yes, Proximates - NFY01049N","Brokolice, vařená, oblast 2, neuvádí se, Ano, nejbližší - NFY01049N"
368,"Broccoli, Cooked, Region 2, n/a, Yes, Proximates - NFY0104AN","Brokolice, vařená, oblast 2, neuvádí se, Ano, nejbližší - NFY0104AN"
360,"Broccoli, Cooked, Region 4, n/a, Yes, Fiber - NFY0104D6","Brokolice, vařená, oblast 4, neuvádí se, ano, vláknina – NFY0104D6"
359,"Broccoli, Cooked, Region 4, n/a, Yes, Minerals - NFY0104D0","Brokolice, vařená, oblast 4, neuvádí se, Ano, minerály – NFY0104D0"
357,"Broccoli, Cooked, Region 4, n/a, Yes, Proximates - NFY0104CY","Brokolice, vařená, oblast 4, neuvádí se, Ano, nejbližší - NFY0104CY"
358,"Broccoli, Cooked, Region 4, n/a, Yes, Proximates - NFY0104DY","Brokolice, vařená, oblast 4, neuvádí se, ano, nejbližší - NFY0104DY"
348,"Broccoli, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CUE","Brokolice, Pass 2, Region 1, n/a, Ano, Proximates – NFY010CUE"
370,"Broccoli, Pass 2, Region 2, n/a, Yes, Minerals - NFY010D7F","Brokolice, Pass 2, Region 2, n/a, Ano, Minerály – NFY010D7F"
369,"Broccoli, Pass 2, Region 2, n/a, Yes, Proximates - NFY010D7D","Brokolice, Pass 2, Region 2, n/a, Ano, Proximates – NFY010D7D"
378,"Broccoli, Pass 2, Region 3, n/a, Yes, Minerals - NFY010D86","Brokolice, Pass 2, Region 3, n/a, Ano, Minerály – NFY010D86"
377,"Broccoli, Pass 2, Region 3, n/a, Yes, Proximates - NFY010D84","Brokolice, Pass 2, Region 3, n/a, Ano, Proximates – NFY010D84"
373,"Broccoli, Pass 2, Region 4, n/a, Yes, Minerals - NFY010CVA","Brokolice, Pass 2, Region 4, n/a, Ano, Minerály – NFY010CVA"
374,"Broccoli, Pass 2, Region 4, n/a, Yes, Proximates - NFY010CV8","Brokolice, Pass 2, Region 4, n/a, Ano, Proximates – NFY010CV8"
379,"Broccoli, raw","Brokolice, syrová"
346,"Broccoli, Region 1, n/a, Yes, Fiber - NFY01047T","Brokolice, oblast 1, neuvádí se, ano, vláknina – NFY01047T"
345,"Broccoli, Region 1, n/a, Yes, Minerals - NFY01047O","Brokolice, oblast 1, neuvádí se, ano, minerály – NFY01047O"
344,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01047M","Brokolice, oblast 1, neuvádí se, ano, nejbližší - NFY01047M"
347,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01048F","Brokolice, oblast 1, neuvádí se, ano, nejbližší - NFY01048F"
363,"Broccoli, Region 2, n/a, Yes, Fiber - NFY01048R","Brokolice, oblast 2, neuvádí se, ano, vláknina – NFY01048R"
362,"Broccoli, Region 2, n/a, Yes, Minerals - NFY01048M","Brokolice, oblast 2, neuvádí se, Ano, minerály – NFY01048M"
361,"Broccoli, Region 2, n/a, Yes, Proximates - NFY01048K","Brokolice, oblast 2, neuvádí se, ano, nejbližší - NFY01048K"
364,"Broccoli, Region 2, n/a, Yes, Proximates - NFY01049F","Brokolice, oblast 2, neuvádí se, ano, nejbližší - NFY01049F"
352,"Broccoli, Region 3, n/a, Yes, Fiber - NFY0104B1","Brokolice, oblast 3, neuvádí se, ano, vláknina – NFY0104B1"
351,"Broccoli, Region 3, n/a, Yes, Minerals - NFY0104AW","Brokolice, oblast 3, neuvádí se, ano, minerály – NFY0104AW"
350,"Broccoli, Region 3, n/a, Yes, Proximates - NFY0104AU","Brokolice, oblast 3, neuvádí se, ano, nejbližší - NFY0104AU"
349,"Broccoli, Region 3, n/a, Yes, Proximates - NFY0104BP","Brokolice, oblast 3, neuvádí se, ano, nejbližší - NFY0104BP"
355,"Broccoli, Region 4, n/a, Yes, Fiber - NFY0104C5","Brokolice, oblast 4, neuvádí se, ano, vláknina – NFY0104C5"
354,"Broccoli, Region 4, n/a, Yes, Minerals - NFY0104BZ","Brokolice, oblast 4, neuvádí se, ano, minerály – NFY0104BZ"
353,"Broccoli, Region 4, n/a, Yes, Proximates - NFY0104BX","Brokolice, oblast 4, neuvádí se, ano, nejbližší - NFY0104BX"
356,"Broccoli, Region 4, n/a, Yes, Proximates - NFY0104CS","Brokolice, oblast 4, neuvádí se, ano, nejbližší - NFY0104CS"
372,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Minerals - NFY010D8X","Brokolice, dušená, Pass 2, Region 2, n/a, Ano, Minerály – NFY010D8X"
371,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Proximates - NFY010D8W","Brokolice, dušená, Pass 2, Region 2, n/a, Ano, Proximates – NFY010D8W"
376,"Broccoli, steamed, Pass 2, Region 4, n/a, Yes, Minerals - NFY010CW6","Brokolice, dušená, Pass 2, Region 4, n/a, Ano, Minerály – NFY010CW6"
375,"Broccoli, steamed, Pass 2, Region 4, n/a, Yes, Proximates - NFY010CW4","Brokolice, dušená, Pass 2, Region 4, n/a, Ano, Proximates – NFY010CW4"
131,Brokolice,Brokolice
7181,"brown rice, long grain, unenriched","hnědá rýže, dlouhozrnná, neobohacená"
8545,"Brussels sprouts, raw","Růžičková kapusta, syrová"
7205,"buckwheat, flour","pohanka, mouka"
7157,"buckwheat, whole grain","pohanka, celozrnná"
7145,"Buckwheat, whole grain","Pohanka, celozrnná"
52,Bulgur,Bulgur
8918,"Bulgur, dry, raw","Bulgur, suchý, syrový"
6010,"Buttermilk, low fat","Podmáslí, nízkotučné"
6015,"Buttermilk, lowfat","Podmáslí, nízkotučné"
4462,"Butter, stick, salted","Máslo, tyčinka, osolená"
4460,"BUTTER, STICK, SALTED","MÁSLO, TYČOVÉ, SOLENÉ"
4335,"Butter, stick, unsalted","Máslo, tyčinka, nesolená"
4334,"BUTTER, STICK, UNSALTED","MÁSLO, TYČOVÉ, NESLANÉ"
8542,"Cabbage, bok choy, raw","Zelí, bok choy, syrové"
6914,"cabbage, green, raw","zelí, zelené, syrové"
6467,"Cabbage, green, raw","Zelí, zelené, syrové"
9642,"Cabbage, napa, leaf, destemmed, raw","Zelí, napa, listové, odstopkované, syrové"
6922,"cabbage, red, raw","zelí, červené, syrové"
6468,"Cabbage, red, raw","Zelí, červené, syrové"
4010,Canola oil,Řepkový olej
1334,"Cantaloupe, Raw, Pass 2, Region 1, n/a, Yes, Minerals - NFY010CXI","Cantaloupe, Raw, Pass 2, Region 1, n/a, Ano, Minerály – NFY010CXI"
1333,"Cantaloupe, Raw, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CXG","Cantaloupe, Raw, Pass 2, Region 1, n/a, Ano, Proximates – NFY010CXG"
1330,"Cantaloupe, Raw, Pass 2, Region 2, n/a, Yes, Minerals - NFY010DA9","Cantaloupe, Raw, Pass 2, Region 2, n/a, Ano, Minerály – NFY010DA9"
1329,"Cantaloupe, Raw, Pass 2, Region 2, n/a, Yes, Proximates - NFY010DA7","Cantaloupe, Raw, Pass 2, Region 2, n/a, Ano, Proximates – NFY010DA7"
1331,"Cantaloupe, Raw, Pass 2, Region 3, n/a, Yes, Minerals - NFY010DAZ","Cantaloupe, Raw, Pass 2, Region 3, n/a, Ano, Minerály – NFY010DAZ"
1332,"Cantaloupe, Raw, Pass 2, Region 3, n/a, Yes, Proximates - NFY010DAX","Cantaloupe, Raw, Pass 2, Region 3, n/a, Yes, Proximates – NFY010DAX"
1328,"Cantaloupe, Raw, Pass 2, Region 4, n/a, Yes, Minerals - NFY010CYD","Cantaloupe, Raw, Pass 2, Region 4, n/a, Ano, Minerály – NFY010CYD"
1327,"Cantaloupe, Raw, Pass 2, Region 4, n/a, Yes, Proximates - NFY010CYB","Cantaloupe, Raw, Pass 2, Region 4, n/a, Yes, Proximates – NFY010CYB"
1324,"Cantaloupe, raw, Region 1, n/a, Yes - Fiber,  NF000987","Cantaloupe, surový, oblast 1, neuvádí se, ano – vlákno, NF000987"
1323,"Cantaloupe, raw, Region 1, n/a, Yes - Minerals, Se,  NF000981","Cantaloupe, surový, Region 1, n/a, Ano – Minerály, Se, NF000981"
1322,"Cantaloupe, raw, Region 1, n/a, Yes - Proximates,  NF000980, NF00098U","Cantaloupe, surový, Oblast 1, není k dispozici, Ano – Proximáty, NF000980, NF00098U"
1319,"Cantaloupe, raw, Region 2, n/a, Yes - Minerals, Se,  NF000990","Cantaloupe, surový, Region 2, n/a, Ano – Minerály, Se, NF000990"
1321,"Cantaloupe, raw, Region 3, n/a, Yes - Minerals, Se,  NF0009H7","Cantaloupe, surový, Region 3, neuvádí se, Ano – Minerály, Se, NF0009H7"
1320,"Cantaloupe, raw, Region 3, n/a, Yes - Proximates,  NF0009H6, NF0009I0","Cantaloupe, surový, Oblast 3, neuvádí se, Ano – Proximáty, NF0009H6, NF0009I0"
